age,salary
38,2102155.2417735266
27,1547812.5898479782
40,2200477.2884237915
20,1234559.1891590822
35,1965167.084670888
19,1133970.4119851396
39,2153023.144633581
26,1528526.5395380007
38,2131723.790155703
40,2203731.8828901607
26,1503248.1210168544
28,1588480.1219553244
25,1474985.0887618298
40,2224794.4592871037
37,2040004.17471688
33,1845274.4272903362
26,1516282.611308665
25,1439957.4974211904
20,1195603.5882153204
26,1491768.9661008497
23,1362890.281773644
25,1419850.3760044244
35,1916270.4658761972
24,1373774.0952991296
33,1830420.6994247253
27,1549487.2134023365
28,1580745.5008521215
25,1418929.6491550938
35,1949858.0047618172
26,1493690.230361626
31,1738209.601994689
36,1978810.2414328414
26,1500255.2495730706
29,1636452.7632858763
17,1074141.4577520096
29,1660900.685770694
33,1857909.1729759828
39,2118723.7061735615
20,1190585.52155497
39,2156620.39449607
29,1674110.8112896057
22,1298973.239949264
32,1812177.8103315406
36,1980130.2813038717
34,1894347.902970446
24,1436206.587595295
37,2023280.9539824575
25,1448548.2610538558
31,1745473.2913393574
31,1773483.9869128831
27,1570316.1888437173
40,2224294.429489956
28,1608634.483722682
18,1111328.0270531848
32,1800433.9634211983
20,1196099.9516901926
35,1946908.9621762615
40,2203323.3823951753
20,1226188.5260389103
31,1737378.0109991175
20,1161019.2286216414
27,1544538.0543208804
17,1057089.5790999092
40,2189327.315016813
32,1806458.1846080944
39,2145117.5445649475
26,1490009.1007563772
18,1031825.7584705662
37,2043659.4076042033
26,1460894.43337859
17,1031259.8314280849
24,1362434.2991527335
25,1457092.4232155005
22,1266747.4288610185
21,1258656.5380958687
16,948801.66867395
26,1522994.0756593565
27,1562175.795430585
18,1102733.9840665443
34,1893250.4719374676
18,1061003.9764869395
18,1098630.249307464
37,2058887.9572495886
18,1112472.841992233
21,1243005.4940137446
18,1112483.8622843472
31,1720224.7790913149
33,1831438.5074372843
16,996310.5242985457
21,1212866.1951362323
28,1612490.9685177673
22,1279279.959701728
22,1291783.0613980158
34,1907412.1621764856
27,1534165.8392240515
35,1943527.4951830301
21,1216368.6439527313
24,1407657.4227074294
23,1364804.4612721137
19,1159111.6087467317
22,1321843.7265766885
26,1463835.2488999197
39,2117763.834647971
27,1549103.422313396
26,1510084.6485976065
16,958987.3445928693
35,1944892.2717629147
30,1748420.9407257363
29,1654173.3179792797
27,1557022.8795409163
22,1295314.2859534528
38,2088671.162240064
39,2094560.8873874815
34,1869018.7196028777
16,1003158.6669766939
28,1588055.2467134732
30,1704212.554545032
34,1881705.6762929733
36,2004932.0628396508
32,1789142.1828029791
34,1898980.2564144481
37,2047801.6136518049
26,1484358.4425266327
23,1364244.626122641
19,1139437.78929223
17,1043080.9673966691
34,1931785.9738907567
28,1600144.3691345034
28,1579797.1289163015
34,1910590.235181734
37,2070890.1908654254
16,994388.5522389128
38,2131463.7081351853
30,1710328.285655088
35,1919832.5322533632
18,1150770.1112996854
29,1677697.810012052
36,1979327.2866896219
37,2035184.6679247092
28,1613376.2180095464
35,1953967.2452872042
28,1581532.3625167632
25,1469937.4314045263
33,1865909.1974974081
25,1506584.38324417
16,1016943.2298613901
28,1571443.3273417337
20,1166501.073700493
37,2059541.551818604
27,1586956.194228992
24,1418539.0083594124
19,1159838.6040271262
32,1796461.1223755733
26,1496035.8516380067
39,2136750.598027758
35,1988010.8051086823
37,2072119.8455025593
37,2078223.3434829856
20,1179953.8446669881
24,1347566.9215619164
38,2066363.0806218681
32,1811595.7090771238
36,2009684.518155058
26,1502053.7954190893
34,1899976.6002198625
33,1833710.1702427717
18,1126135.794992508
19,1141415.6509545592
38,2108220.453350852
27,1569604.6753744532
26,1478687.0653108703
23,1368888.2461295407
19,1129031.4471493096
29,1652414.2070835594
29,1631710.2145972913
35,1977754.4253934184
37,2027111.9237590022
23,1338347.9446620753
29,1666290.07642903
17,1063804.929537377
30,1693983.367573443
17,1074814.6065061905
23,1350634.5839707109
35,1966884.0238138577
36,1999197.5188439335
32,1777974.8635837752
21,1256694.8981378558
27,1524923.8296750973
32,1801963.0170911176
16,967896.4370558189
25,1458597.6314632297
31,1717501.8536660287
19,1144138.9759319623
32,1796798.4006184395
39,2134297.3705449067
34,1883043.3690455633
25,1418928.8547644035
24,1400780.9017112912
22,1319673.0719042178
24,1388438.8052025202
35,1950413.9196849272
39,2103265.1724728523
22,1285025.345723684
38,2086597.3851734542
23,1343546.509250819
35,1958544.3080091677
22,1297600.2566033143
40,2177421.51288014
30,1700405.1559869389
25,1439573.28335596
30,1678345.193722081
34,1889651.6408696102
16,1015534.0446741956
37,2027084.5032820096
35,1929562.7461634912
32,1781514.811783667
39,2143522.259505588
25,1437808.8429547274
27,1561302.5608101767
23,1344692.7325376926
28,1631194.5426500258
18,1073589.56013261
27,1596236.6225128565
24,1397661.479164427
23,1331410.4995587496
33,1902363.4684716084
25,1460983.8098846606
23,1326606.7120781296
37,2044712.686129732
39,2157946.5661652572
32,1812461.714670317
25,1439044.7274330626
37,2068240.526665277
31,1753525.7551779961
31,1738028.9853047933
23,1348659.8412706384
16,998805.0764207911
32,1772657.7223193154
32,1802048.4562143781
38,2109609.4352105153
37,2033126.1330444063
36,2034720.5029172036
34,1907277.7400764315
21,1251031.0912664991
29,1653328.9768789646
27,1533751.9768288692
31,1746135.7395848362
25,1470714.0176377925
32,1795687.7701010122
39,2134536.1108472245
27,1571803.3206738133
39,2131902.547800283
31,1761812.8615999375
19,1129989.4863168523
35,1954955.7011769377
19,1166775.8739673565
16,996084.5157578514
33,1838781.4199824193
22,1284302.0672198702
26,1512559.3082878676
30,1695181.6657654492
16,984899.9395460039
39,2141748.137001784
34,1905731.8709458786
35,1918918.4235795876
24,1397337.3625652613
25,1451516.091159185
36,1997403.4403830762
35,1949174.0536931888
27,1514099.937745933
22,1297628.7169405713
28,1591948.207944908
16,1011450.821222368
25,1437268.6134524033
37,2035540.3730679788
24,1399337.4788127597
32,1798760.6557393104
32,1792272.6008052123
16,1013938.3732490592
29,1636634.599893894
16,973932.6678016797
32,1803714.1607509528
19,1173359.166320247
34,1872062.5418143442
33,1860740.8506672138
38,2123098.116564854
38,2108587.250167866
17,1011276.2127948102
16,1028378.1209739061
38,2042791.2120501688
32,1808386.4141705176
39,2184597.4778915322
27,1535814.23618364
36,2009453.6618447723
37,2047837.9982296021
29,1665163.125235492
23,1350099.1339401815
20,1232634.4087221753
18,1081600.2029566285
36,2015894.3406461328
28,1604233.9751893962
21,1250488.8128333504
19,1149471.400905186
39,2145469.8950804044
23,1349968.5599106161
27,1550664.9303268932
33,1869401.171804152
32,1773541.2611419363
19,1157985.9294587118
35,1919482.8603453466
24,1390466.1319007112
37,2098224.880792794
37,2055234.921894344
26,1516749.5362581164
32,1774257.6568686445
18,1113831.8403521457
22,1279085.7986134328
23,1363579.9305148486
29,1636580.0077204728
29,1628010.76226439
18,1074245.3074619852
29,1643089.975546753
39,2138904.1464641667
16,1021246.0400226997
37,2067361.3299770234
26,1502549.1100967815
27,1552375.2759366725
19,1171568.4505284517
35,1952796.6819002996
25,1443731.060210778
24,1397855.7766209552
18,1102965.6921358318
38,2053363.7562592719
36,1963208.0901482757
36,2025671.9726021627
18,1065493.0705148196
20,1232818.1301098864
20,1174529.4134912302
37,2051704.9754271887
38,2121426.256887452
20,1180662.4781653874
32,1757174.9462353762
29,1611763.6968049698
16,975753.6514341609
34,1885196.5179141155
22,1291394.305563701
33,1860745.5202391231
17,1078744.8491569047
29,1649318.9860107445
16,1016993.4050489699
24,1442105.5019372134
24,1386808.8421271446
19,1155636.5924883722
21,1246772.018508069
27,1549494.114688701
25,1453632.649230567
26,1491795.5401162095
18,1083519.538162041
36,1975285.0804286809
17,1056580.8357562185
35,1950034.9262690067
27,1558535.37844435
19,1164912.5721384685
23,1327059.1219160254
21,1261455.312568379
28,1602987.1645539736
30,1702358.2533933206
32,1786083.5890467488
31,1742492.0986615955
22,1315731.9946932092
22,1295358.4384928325
23,1352492.0808549083
16,1018545.0101469178
19,1151184.517885691
26,1482409.359733693
40,2205531.0171488505
28,1646080.753677527
37,2027411.4399861805
19,1164933.5260781785
16,961279.9774183175
24,1420521.4394030706
16,1021236.4870403546
27,1529445.895926069
20,1191938.522779877
33,1870766.9600849866
19,1110081.8482776042
25,1440608.6697805524
19,1126519.8334795472
18,1082722.4725009045
37,2009837.0438839956
32,1773294.6505464404
33,1847534.3136354643
33,1836084.392207904
40,2187570.0192915536
31,1756412.0391270972
20,1228680.3656947904
30,1699020.2702387809
24,1339485.5019623484
36,1983843.5522937702
33,1868681.0058822434
37,2028494.7179707827
17,1084361.9999247964
40,2163255.953063716
40,2208277.779792286
32,1798410.0724861028
23,1336444.6059854236
28,1585361.2996824346
19,1151917.6591855013
33,1865542.5691855105
29,1641771.4622274747
27,1569555.8592709205
40,2205053.9297755524
38,2113568.0575059326
22,1309548.9920824922
17,1066228.3076335944
17,1054142.7583331417
28,1591996.135766055
39,2140371.19954219
18,1102198.9378429526
29,1646636.159095461
39,2138792.970151556
35,1936946.4402682548
21,1278361.4110824952
31,1766968.0211240759
24,1401064.108648978
23,1349761.7829822837
27,1552939.9881692517
18,1097949.8657817463
39,2146684.701666923
28,1619903.4816640066
25,1419178.5400699722
39,2172672.0471601197
17,1051855.7972528208
23,1352821.9076432427
29,1647770.0367071212
31,1749553.9619983237
37,2051821.7993357005
39,2143292.4509665305
24,1393851.4341816688
38,2100268.568308641
23,1364956.9870838635
38,2097854.3382065194
37,2034003.528569676
20,1181046.517233933
29,1637301.072290769
25,1441980.0304239523
16,991815.645857515
36,2009158.0186101582
40,2195647.058895286
22,1306769.6122737806
39,2121150.662983087
32,1781986.5803989605
37,2053181.3136605336
33,1858272.3977094921
21,1259141.2982835372
33,1844980.2235882329
31,1733978.1341532914
36,2008323.031145484
17,1032844.399960163
35,1921119.5086024054
35,1956702.7989856491
16,1020981.4083675449
34,1862664.0746447546
29,1649120.385404581
36,2013178.2116896175
25,1450855.3513061593
25,1485669.697403737
35,1977826.9079597297
40,2170907.122542838
20,1197252.9402616096
24,1431844.3027151811
17,1071018.25401576
38,2074431.8011992075
23,1345105.0565239345
34,1867383.2441377488
32,1794010.2821841678
28,1601457.3647565697
31,1739854.5952238194
22,1269183.3546324952
19,1127935.4647022095
27,1520938.8360730063
40,2204624.4841858903
37,2043941.4841218872
27,1543946.835979804
39,2151458.4978343425
40,2203439.774998524
38,2134746.9981356505
19,1140956.977685297
16,968051.4475766688
22,1287767.9020011118
32,1809189.1703193388
34,1892154.927637277
38,2090728.7872028865
23,1357266.1775933732
18,1096318.4423850537
28,1652222.053567757
22,1269987.8976635754
34,1893230.8850751617
32,1832761.310409843
23,1348075.8027621445
27,1542134.041059557
19,1133187.525856717
29,1670721.5590114957
20,1159019.1773961962
24,1427901.8307464158
16,1019146.3674982527
18,1092794.2776648381
40,2186299.584627211
25,1464666.3572920067
40,2220878.21992833
33,1838696.2394353822
16,991816.967005631
33,1837284.1091077114
40,2216104.8925945605
17,1054113.132811898
28,1581229.1090538152
30,1707378.5232185244
29,1623112.103934334
31,1765116.4300837675
38,2081570.344566379
36,1982515.2124469925
16,1010487.3632722169
18,1118755.830770501
38,2144986.253965417
40,2209423.0162666016
32,1770583.7237431137
37,2007889.2144358202
17,1027030.6005124998
25,1436680.9520848142
20,1180656.8296664741
26,1525053.8119408018
38,2122539.7250456223
28,1594249.2755843138
26,1471759.2097424096
34,1891270.3104326997
30,1702832.575476238
27,1520689.886876422
25,1429265.4630648263
34,1888272.7209987598
28,1561907.0242899212
22,1296572.9070824373
24,1439894.9283681822
25,1432806.8837439197
27,1534342.0456082674
39,2145879.526307681
18,1121687.067493357
16,1027277.7314870812
26,1532388.703161466
25,1461336.7600397854
26,1487609.587126258
23,1338053.0997214003
22,1304978.8602852132
37,2063781.2495803058
34,1907391.502807845
27,1592062.79066781
25,1462959.661273881
28,1587735.9012020135
26,1508995.3031873559
34,1886575.2837780495
33,1848696.7676371862
34,1904960.2702142845
25,1451705.3413048682
28,1601158.0381965388
37,2062806.0473533147
32,1811439.4003849411
33,1849643.0272341522
34,1909123.8527482862
39,2181825.3441132824
39,2101316.4140318297
16,998090.0385338072
25,1463473.3387557748
32,1774013.7670800984
22,1276195.5781169152
35,1930204.8842851836
35,1950475.693188677
29,1644376.8174518808
31,1727327.0029695875
36,1996437.9306636073
20,1225080.3847066558
19,1149315.299178329
16,1005688.1936996528
23,1370380.7865056056
39,2174605.169157594
37,2027681.3228281725
30,1710109.9208841654
27,1568533.4032955188
29,1672211.2548058555
22,1237610.5015226398
27,1558409.6402547199
35,1940019.4148997827
28,1578558.9645525264
33,1841887.1473497432
18,1117415.7519370387
38,2064763.660781276
27,1564534.6215464901
35,1957431.848322906
27,1527596.2782939784
34,1898877.2370918065
25,1478540.989164784
29,1616483.1645482047
36,1970097.119048466
38,2067802.9763333611
23,1352695.679556522
18,1102624.118917604
26,1501515.830999287
38,2096288.226435919
16,1016934.7248838213
39,2141666.5964264786
24,1414489.5090033042
23,1373237.3272172709
20,1187493.0841445695
18,1112423.9511890581
19,1149934.8335638773
35,1975522.2408189282
16,999352.1744643713
32,1788401.8834537615
20,1218076.0025880288
28,1612851.496998789
36,1984897.9748641725
16,950629.3975085673
19,1167494.8608670284
29,1628382.445004686
17,1038433.1475027691
22,1311907.7370795761
35,1945876.0195568479
40,2220532.0265900455
39,2157529.1031842036
35,1938603.791513544
39,2124650.8151632296
27,1539500.653042015
21,1267009.7440640382
35,1955895.177241106
36,2026326.9640240932
19,1175563.098547254
24,1398807.4473521917
32,1831403.9544117935
37,2061154.1928592736
16,993776.0151153682
31,1750050.3063291819
36,1994100.9960985458
40,2189018.4639730235
37,2086078.6096650574
26,1511395.9589741153
36,1985751.9025329568
34,1895933.8294298535
19,1185161.0939062692
25,1467187.9218098084
25,1452998.0659478123
24,1404576.2118387725
26,1506727.9253125775
21,1234763.772348807
19,1171545.3580743338
25,1466889.4940592754
31,1752156.5829488172
21,1250829.4507270346
29,1651013.3308035915
37,2064868.1368255652
18,1080292.4399186024
16,1016411.431960298
30,1703721.657873806
21,1257849.9787400323
30,1708625.5061463602
23,1380010.0622723578
21,1249766.5897334167
40,2234866.602559825
36,2018177.4176656893
18,1098832.6150946326
27,1538326.146450216
19,1147991.5258436431
20,1215848.022647808
21,1255258.1640526603
27,1588794.0030205525
39,2120785.493880561
36,1993689.5999750656
30,1696233.64512827
40,2212048.3877193816
40,2202768.690386997
29,1657840.6079611504
20,1152944.9538743685
35,1941292.880725584
17,1044635.6282591443
33,1837254.621749829
39,2160549.14618294
33,1825976.3975394682
27,1550734.5005652898
17,1075179.549911442
30,1684112.477202923
35,1957242.4995188538
36,2011123.5551146201
34,1903906.1617009114
18,1099541.0926074563
24,1390951.1932097457
25,1421813.3350906938
28,1547234.4384741778
37,2046377.4910149563
17,1060725.2522684238
34,1913631.7173807886
17,1048610.06090427
30,1676686.7732018856
37,2060619.8655636914
17,1062743.0483062097
18,1048639.4170538788
17,1044561.484995226
33,1864400.9482099463
40,2185470.607909423
23,1343109.6552260034
27,1571898.1672916966
38,2109993.2897790847
35,1930126.3016031466
18,1094143.6900202737
39,2138169.077625017
21,1265314.8375487318
16,1030940.3981411099
29,1649826.0325998233
26,1481290.9370807072
32,1791807.2834216862
40,2220034.184400297
29,1644444.0538816345
34,1905808.7103136708
25,1485307.1231298724
30,1686308.3262234428
25,1466919.6835951358
20,1204963.7056818432
29,1665608.2191645731
26,1524811.9309238615
35,1966897.6005246628
22,1311990.3398013152
26,1504064.2752458937
30,1701564.5762871366
23,1346915.063452078
33,1866913.5073690664
23,1337753.482213926
35,1931330.7928398699
33,1831917.4938688052
20,1209277.665994048
29,1643508.0620820597
36,1983543.3108495257
27,1543382.6719639113
40,2238363.2878925754
39,2165180.7428997005
20,1224397.4164830076
29,1657130.847565909
25,1445649.8158673942
20,1176058.9128915353
37,2031432.186864219
18,1126888.099441805
39,2139374.53636095
20,1198195.0882902083
18,1097579.0471467539
37,2038725.496982044
19,1138540.5706892125
34,1920720.905026292
33,1840841.9741172881
30,1684695.7591082396
21,1245300.9859245087
36,2009038.445667873
34,1915822.619343951
33,1855004.9795131793
39,2123069.415737317
19,1148802.912046083
39,2138028.826541906
16,989685.0683075166
17,1042615.7341706238
22,1279403.2770730203
23,1354207.3875997423
29,1645920.4620397503
30,1718544.5297137757
39,2163672.3503310187
23,1406462.3482253428
26,1495407.1951240432
39,2130495.2737649474
29,1648821.5075467548
39,2128037.9529382135
35,1946926.2386296499
40,2207189.7478942634
20,1203241.8361711768
40,2247155.9944674945
27,1558860.823485118
37,2065004.0224989264
36,2001096.1971964661
26,1539486.895533213
40,2176857.427028122
33,1841204.0830102118
26,1483679.8361307983
28,1575727.6726512152
40,2191171.0424596756
29,1671437.0545730975
20,1217217.9679259341
28,1606933.7631205122
26,1480705.588695172
36,2031748.586562823
23,1388418.0164417205
39,2156571.6868304727
35,1983671.1142447959
26,1496076.6366616597
32,1797089.7014104556
22,1308185.1349722573
24,1393251.478954556
27,1539214.8503675836
31,1794854.8144717955
19,1168151.91138618
20,1202466.1880888492
30,1716968.1289792568
28,1604297.523472208
32,1794840.9581351788
20,1179254.9810746876
19,1151561.1642852484
32,1803539.8281013598
40,2234431.538345938
31,1751526.1362169809
38,2117270.9101546234
17,1039149.5224015133
26,1493078.7059054587
17,1073160.8939331225
35,1960446.550857092
18,1076876.9176091577
16,1024664.3081303892
20,1204739.2932813624
36,2003553.027532426
17,1085155.3293336164
29,1656078.3604444927
37,2062934.4875469413
33,1873983.4093735442
24,1364226.8923185177
37,2074656.0737853772
19,1177218.0317495412
22,1262731.5370305423
39,2142232.857820976
37,2070459.7638215467
21,1270969.131111288
23,1361005.2614188027
34,1940347.2547445127
30,1687130.2458183374
27,1534728.0468474412
40,2208877.7326063346
26,1528178.3387024286
39,2178399.111589649
35,1943862.633748794
30,1664325.5022381088
20,1194704.5645819053
26,1509471.1079388047
40,2201128.297240517
17,1053682.9394582314
23,1362716.2652437754
23,1368993.598056327
34,1911750.1318047845
32,1802286.9821964118
20,1213672.5745895945
18,1114624.608037605
20,1184111.9320519902
29,1646385.8280721998
39,2160084.150370689
16,985024.8402476067
18,1087834.64850575
30,1703174.4450112497
34,1915229.3283037797
17,1025404.0935206723
23,1369282.6284697729
29,1670161.0052572119
29,1674011.079978146
33,1860414.4179740348
34,1915719.6995026667
28,1601452.5170693845
37,2049785.1085918262
39,2154003.1151017705
40,2166010.469064271
30,1725038.1042367192
33,1834758.1963336647
19,1128918.1961974052
20,1230242.8711624383
21,1267818.1962985892
16,1025376.6599020115
40,2196700.1649972964
29,1642401.9635178288
16,982134.2123078349
35,1942451.799371065
18,1114958.8445764377
37,2045150.0641584394
16,1010180.8393718698
28,1600034.875001156
28,1640720.364243423
36,1967075.3138433038
36,1988703.9329779514
35,1961245.9968945228
22,1292681.365459057
23,1272243.9131676068
23,1339370.861953864
16,1034228.4559786498
20,1193763.073063314
30,1717800.5431548636
21,1211755.1468896233
29,1621565.425171026
38,2090974.0865813324
34,1906935.7027317435
21,1237295.3193775534
18,1131152.7348803347
32,1817272.9600252921
18,1115753.386192286
19,1158443.8330028863
35,1960827.1167917196
24,1415947.2997839896
27,1541338.6758814605
36,2029835.294076136
32,1789213.1977491674
29,1643441.3033442455
25,1465346.7739544115
19,1136879.016191992
20,1195996.632618716
33,1847975.7288396817
27,1579391.4139152302
18,1086261.4300027657
25,1466838.9666506525
21,1247849.9969113856
19,1154958.4600903802
19,1120575.1193018619
26,1490709.1127599755
16,1012782.4471530676
35,1936547.07697621
40,2189166.914812022
18,1091638.507420377
23,1351464.4242093398
38,2066631.2801554292
40,2231277.1862770254
25,1431113.697319851
30,1695641.8296336755
32,1809905.4799917098
35,1943887.0623430726
37,2035183.125871423
36,1992350.3320346435
25,1507976.0122711905
22,1257516.8266496232
21,1245900.2521280174
38,2094302.5233392506
17,1040516.2676829052
17,1056453.5287307394
34,1889224.013347015
39,2172576.48925845
31,1771710.4653757294
20,1190041.898347302
40,2202151.5761913355
17,1040897.9357627729
29,1660319.8847536915
35,1955467.154879954
32,1820965.2875278161
28,1591853.7216539143
17,1015790.6390085345
29,1685526.3859608115
27,1544619.3903147867
26,1510848.8467571985
19,1158450.3507259586
38,2103800.498653632
21,1246870.893941495
35,1970256.183084072
33,1804556.323991283
38,2120439.373775642
34,1853000.5756951077
17,1087400.9701691242
27,1559510.0466630377
30,1724664.4033102144
36,2034159.2638682148
26,1489557.7903571161
37,2037534.3838481063
29,1664408.8795918592
27,1589409.7993096795
26,1512001.791105252
33,1847709.5522682178
18,1094668.3023075373
31,1735028.3425941668
30,1683386.0452679645
33,1870127.809552395
33,1853096.0617994932
20,1190597.7148846225
34,1879203.1179922854
28,1601135.9326524402
19,1146668.0338470077
40,2161252.297701941
31,1772017.159467626
39,2139235.168809228
38,2095862.578538112
39,2147611.18456913
36,1997270.525762433
37,2050741.672222997
27,1567116.5959621198
29,1676803.6513378243
36,2002708.5197049107
18,1086082.0422569993
18,1130387.7535129103
39,2158399.9350014
24,1355125.8333623663
18,1081803.571495209
31,1745267.8895110334
37,2074065.1644603359
17,1067357.5220013023
21,1248594.361559713
28,1585968.2298489
27,1569444.2500843997
27,1565346.8468539221
26,1519262.819463501
31,1757749.9169562892
24,1360647.216066162
30,1702189.9825112189
19,1138913.7457757366
17,1049884.6490763444
37,2046237.146297238
20,1187768.0838324176
37,2048163.0384954985
33,1852639.1460265848
31,1772505.354923753
18,1092695.7293032233
31,1787021.6843301363
24,1417252.3806359784
28,1610995.6052196438
34,1910632.3640160675
35,1949909.132864131
31,1747934.231699229
20,1209342.717558105
18,1078273.5888423705
34,1907290.313185457
16,1048549.4408867522
29,1636131.733376653
24,1435885.1120681753
19,1142914.0914179198
29,1620896.0516109404
20,1232450.2827617284
26,1507403.909141004
34,1924638.5664841575
17,1062828.6596946744
24,1400754.4579336448
28,1590724.347503564
25,1400802.9284001158
23,1341111.109524138
26,1494475.0322957202
22,1329723.0129172099
27,1564734.1775555995
23,1356636.430935534
35,1930261.615845098
32,1793886.4427739698
17,1059324.5024530296
31,1716302.7432898176
27,1579710.429772886
18,1056556.0372028882
36,1993126.9344715392
18,1115299.5674220964
22,1329808.8322820105
38,2115945.4512233855
29,1659972.7173450368
36,1971036.6495739468
27,1575628.701949133
27,1568629.9830955148
34,1877041.1743509078
20,1202464.664603031
26,1502424.810893541
31,1723278.7648988918
29,1641018.7674951083
28,1588580.5720962533
20,1229164.7799995532
18,1074615.9085727476
38,2126701.6167060146
24,1391037.4850059059
25,1425171.95243894
37,2052925.7909221703
34,1927182.6587030592
40,2215223.0109961266
32,1788801.284112769
34,1886753.0442264022
26,1473978.1100693739
17,1036947.4534586429
39,2192443.950085445
17,1047475.2598545348
39,2121946.186451938
32,1817799.7406513367
32,1795034.9293473565
39,2152065.4872441827
25,1450205.7345467496
29,1634861.7555139102
24,1430713.0516172755
19,1144719.9101546442
23,1358359.2855169899
21,1273234.695800294
16,1003166.0707418105
27,1514384.9560925607
16,993890.182246802
20,1190258.7592433782
33,1853601.0094280476
27,1524213.296051961
16,976939.6923613474
39,2126857.578916953
17,1053412.5416723816
30,1705423.3259367356
32,1776454.6687917144
23,1337766.2392763656
23,1396614.2137890053
36,2032653.9917093301
32,1786616.3403392278
19,1115505.1501413356
21,1242718.6081499308
19,1138654.4040102346
20,1183770.3502603995
38,2072736.9897282948
33,1810083.945450561
17,1039552.6728151741
22,1277435.785885885
39,2120511.4374399586
16,1016853.7440795453
25,1436945.0537783792
19,1154807.776450092
20,1224487.9295985755
33,1882480.5486269472
30,1705956.488849732
35,1951576.0448094488
28,1627333.5835743656
34,1924407.6538005387
28,1628178.9621316392
17,1076618.6751666295
40,2225852.448206787
26,1526794.700897972
28,1639987.545307402
29,1628511.7270177517
23,1351552.8115305435
30,1689638.4525351322
25,1461227.8488812333
37,2046240.1012383355
20,1196304.725599793
22,1316545.05302281
25,1435839.29434083
21,1234149.4265341396
18,1107639.2606696961
31,1740828.9848114818
37,2037512.4243085322
30,1665851.11550675
39,2138457.056448903
25,1457775.5677399524
20,1196099.0029759114
26,1488588.345962927
18,1096829.7521886704
28,1597214.85375619
36,2009235.1560984643
39,2188286.5081720757
17,1044944.8461893115
37,2041259.4648227978
35,1957757.5891378648
27,1537768.3987222365
28,1581799.222215977
30,1683958.0935387479
23,1355572.9413686155
31,1771287.4032483886
25,1477783.9861173076
40,2198913.0386973186
22,1332218.0187282874
40,2201219.530848673
18,1065460.6902884706
39,2157856.3705242984
23,1374473.2964070395
40,2176236.0262175933
18,1109288.9991499083
21,1248705.9983690095
26,1480489.4364197052
24,1440572.9167484918
30,1717948.3438986265
29,1643735.044293564
26,1520688.5877245408
35,1964071.2096523724
35,1972196.6152448007
23,1348786.1959813684
32,1796230.5317925287
19,1154128.5624597324
37,2032031.1906649184
28,1608768.1040676474
20,1163265.324623573
34,1905641.9543292485
29,1645679.6408938132
32,1807737.158687428
22,1285321.0241677214
21,1230766.1200249281
38,2100532.6836095247
34,1918286.0825245914
25,1443975.5561254737
23,1357657.901903234
16,1047352.5835836774
21,1279017.1335948631
33,1857029.2972316395
38,2092203.889771585
24,1398665.5372203432
40,2183140.0525854575
16,1039787.1911716323
40,2191763.209835037
31,1747555.2779738482
39,2173810.4940991127
27,1527026.6326818997
21,1266784.6188157646
37,2038120.8970450421
29,1643268.835697413
34,1867031.1110447738
24,1401399.1717882275
39,2176523.6992685916
36,1970244.201393833
16,1005772.515231329
34,1892100.0545740365
28,1601978.3095752622
19,1179252.846855528
35,1913638.4123279706
27,1552026.2638744265
23,1315937.0704890513
18,1126178.8631307292
24,1405917.825623785
39,2131766.752476625
25,1482275.01696478
21,1230618.950476204
26,1526662.3257785044
17,1036871.7416347824
30,1681711.0486682288
18,1116360.5550744755
32,1809592.3664729388
37,2036197.9018389573
23,1321260.6140506156
38,2137787.5909203473
33,1831884.0812687804
22,1307048.3875802008
34,1932268.8192045072
26,1530197.7250915421
38,2108065.0274119778
20,1209101.1971382643
19,1155451.0524594293
27,1534165.2638668057
34,1877884.5540956939
21,1215544.3375709131
39,2126924.3251895895
20,1155492.7362580404
16,999851.2730670882
23,1364140.814501938
33,1856351.8978166336
22,1296966.4675381342
37,2034555.6658844615
37,2053525.8524219291
33,1855172.5931379534
38,2089016.682834038
18,1115747.4033288858
22,1314124.9744351464
18,1096032.401148028
26,1495172.0507906664
16,1024549.0259361732
30,1715148.4763610077
36,2009179.6153773328
40,2189756.8031127737
34,1897648.1103229693
23,1377824.6567279748
27,1533029.4217146013
40,2228559.595382169
32,1798848.604751892
28,1617291.7039105531
31,1744628.441644892
33,1860453.0962172884
35,1940802.4436852597
34,1886138.364324017
28,1594141.8722856904
39,2155108.0622254284
20,1181345.5005262194
24,1402979.170824847
23,1361487.0856655848
39,2144838.0225404096
17,1050263.8731196288
40,2203617.268493097
30,1715006.3117863387
37,2030832.2465003147
29,1607035.8263932473
34,1889116.9617456282
35,1968025.5347911934
33,1861981.778923305
17,1070806.5246443958
22,1300448.1448197816
18,1106928.1625373801
32,1794732.4664910405
26,1519692.8297666654
36,2019815.234691357
35,1940630.9252849522
25,1478850.607880236
38,2124050.551352958
21,1263920.095732964
35,1950870.4494337148
23,1347323.4028448993
28,1647942.3342906362
30,1722753.2390320671
19,1121110.4131769422
20,1211403.0539989942
17,1041181.3447491421
19,1118294.9075478448
26,1449326.833390107
37,2076843.6458954643
36,1996343.0020538142
39,2163137.6702248077
19,1129558.2550804662
26,1492618.9402926245
20,1204951.139693776
38,2107841.242331675
33,1840919.3756894995
26,1503960.7832048147
17,1109181.811812862
23,1332718.2405204363
27,1551905.0479489493
33,1815453.709245959
29,1662956.6934619113
38,2079218.7211680221
20,1185847.251378014
